file	brenneri	briggsae	doughertyi	elegans	inopinata	latens	nigoni	remanei	sinica	sp26	sp40	tropicalis	wallacei	kamaaina	elegans_gene_id	prot_length	elegans_gene_id.1	Your.Input	Public.Name	brenneri_fra	briggsae_fra	doughertyi_fra	elegans_fra	inopinata_fra	latens_fra	nigoni_fra	remanei_fra	sinica_fra	sp26_fra	sp40_fra	tropicalis_fra	wallacei_fra	kamaaina_fra	mean_spsp_aa	brenneri_spsp_over_mean	briggsae_spsp_over_mean	doughertyi_spsp_over_mean	elegans_spsp_over_mean	inopinata_spsp_over_mean	latens_spsp_over_mean	nigoni_spsp_over_mean	remanei_spsp_over_mean	sinica_spsp_over_mean	sp26_spsp_over_mean	sp40_spsp_over_mean	tropicalis_spsp_over_mean	wallacei_spsp_over_mean	kamaaina_spsp_over_mean	high_inop_spsp
2563.fa	9	1	1	5	8	0	1	0	1	4	0	4	4	12	R17.2	419	R17.2	R17.2	pde-12	0.0214797136038186	0.00238663484486874	0.00238663484486874	0.0119331742243437	0.0190930787589499	0	0.00238663484486874	0	0.00238663484486874	0.00954653937947494	0	0.00954653937947494	0.00954653937947494	0.0286396181384248	3.57142857142857	2.52	0.28	0.28	1.4	2.24	0	0.28	0	0.28	1.12	0	1.12	1.12	3.36	FALSE
2564.fa	2	0	1	0	9	0	0	0	1	0	0	2	0	0	T22H2.6	110	T22H2.6	T22H2.6	pgrn-1	0.0181818181818182	0	0.00909090909090909	0	0.0818181818181818	0	0	0	0.00909090909090909	0	0	0.0181818181818182	0	0	1.07142857142857	1.86666666666667	0	0.933333333333333	0	8.4	0	0	0	0.933333333333333	0	0	1.86666666666667	0	0	TRUE
2565.fa	8	3	1	4	16	0	0	0	0	0	1	0	0	19	F01F1.3	240	F01F1.3	F01F1.3	F01F1.3	0.0333333333333333	0.0125	0.00416666666666667	0.0166666666666667	0.0666666666666667	0	0	0	0	0	0.00416666666666667	0	0	0.0791666666666667	3.71428571428571	2.15384615384615	0.807692307692308	0.269230769230769	1.07692307692308	4.30769230769231	0	0	0	0	0	0.269230769230769	0	0	5.11538461538461	TRUE
2566.fa	3	1	6	11	13	1	0	1	0	1	2	2	5	6	F16F9.2	442	F16F9.2	F16F9.2	dpy-6	0.00678733031674208	0.00226244343891403	0.0135746606334842	0.0248868778280543	0.0294117647058824	0.00226244343891403	0	0.00226244343891403	0	0.00226244343891403	0.00452488687782805	0.00452488687782805	0.0113122171945701	0.0135746606334842	3.71428571428571	0.807692307692308	0.269230769230769	1.61538461538462	2.96153846153846	3.5	0.269230769230769	0	0.269230769230769	0	0.269230769230769	0.538461538461538	0.538461538461538	1.34615384615385	1.61538461538462	FALSE
2567.fa	1	0	0	1	2	0	0	0	0	1	0	0	0	2	T22F3.12	61	T22F3.12	T22F3.12	T22F3.12	0.0163934426229508	0	0	0.0163934426229508	0.0327868852459016	0	0	0	0	0.0163934426229508	0	0	0	0.0327868852459016	0.5	2	0	0	2	4	0	0	0	0	2	0	0	0	4	FALSE
2568.fa	0	0	0	2	6	0	0	0	2	0	1	0	1	5	F58E6.1	214	F58E6.1	F58E6.1	sta-2	0	0	0	0.00934579439252336	0.0280373831775701	0	0	0	0.00934579439252336	0	0.00467289719626168	0	0.00467289719626168	0.0233644859813084	1.21428571428571	0	0	0	1.64705882352941	4.94117647058824	0	0	0	1.64705882352941	0	0.823529411764706	0	0.823529411764706	4.11764705882353	FALSE
2569.fa	9	1	3	11	6	0	1	0	1	4	3	1	2	16	F22D3.6	412	F22D3.6	F22D3.6	malt-1	0.0218446601941748	0.00242718446601942	0.00728155339805825	0.0266990291262136	0.0145631067961165	0	0.00242718446601942	0	0.00242718446601942	0.00970873786407767	0.00728155339805825	0.00242718446601942	0.00485436893203883	0.0388349514563107	4.14285714285714	2.17241379310345	0.241379310344828	0.724137931034483	2.6551724137931	1.44827586206897	0	0.241379310344828	0	0.241379310344828	0.96551724137931	0.724137931034483	0.241379310344828	0.482758620689655	3.86206896551724	FALSE
257.fa	16	1	4	3	32	0	0	0	7	1	2	7	9	17	F32A6.3	751	F32A6.3	F32A6.3	vps-41	0.0213049267643142	0.00133155792276964	0.00532623169107856	0.00399467376830892	0.0426098535286285	0	0	0	0.00932090545938748	0.00133155792276964	0.00266311584553928	0.00932090545938748	0.0119840213049268	0.0226364846870839	7.07142857142857	2.26262626262626	0.141414141414141	0.565656565656566	0.424242424242424	4.52525252525253	0	0	0	0.98989898989899	0.141414141414141	0.282828282828283	0.98989898989899	1.27272727272727	2.4040404040404	FALSE
2570.fa	5	0	2	0	5	0	0	0	0	0	2	0	2	7	R08B4.2	315	R08B4.2	R08B4.2	alr-1	0.0158730158730159	0	0.00634920634920635	0	0.0158730158730159	0	0	0	0	0	0.00634920634920635	0	0.00634920634920635	0.0222222222222222	1.64285714285714	3.04347826086957	0	1.21739130434783	0	3.04347826086957	0	0	0	0	0	1.21739130434783	0	1.21739130434783	4.26086956521739	FALSE
2571.fa	0	0	1	1	4	0	0	0	0	0	0	0	0	2	Y66D12A.9	70	Y66D12A.9	Y66D12A.9	psme-3	0	0	0.0142857142857143	0.0142857142857143	0.0571428571428571	0	0	0	0	0	0	0	0	0.0285714285714286	0.571428571428571	0	0	1.75	1.75	7	0	0	0	0	0	0	0	0	3.5	FALSE
2572.fa	2	0	4	0	3	0	0	0	2	1	6	1	0	7	T18H9.6	298	T18H9.6	T18H9.6	mdt-27	0.00671140939597315	0	0.0134228187919463	0	0.0100671140939597	0	0	0	0.00671140939597315	0.00335570469798658	0.0201342281879195	0.00335570469798658	0	0.023489932885906	1.85714285714286	1.07692307692308	0	2.15384615384615	0	1.61538461538462	0	0	0	1.07692307692308	0.538461538461538	3.23076923076923	0.538461538461538	0	3.76923076923077	FALSE
2573.fa	2	0	2	1	2	0	0	8	0	4	3	3	2	5	M01E11.2	277	M01E11.2	M01E11.2	ctnb-1	0.0072202166064982	0	0.0072202166064982	0.0036101083032491	0.0072202166064982	0	0	0.0288808664259928	0	0.0144404332129964	0.0108303249097473	0.0108303249097473	0.0072202166064982	0.0180505415162455	2.28571428571429	0.875	0	0.875	0.4375	0.875	0	0	3.5	0	1.75	1.3125	1.3125	0.875	2.1875	FALSE
2574.fa	3	8	5	2	13	1	0	10	0	2	3	1	3	9	C16A3.1	423	C16A3.1	C16A3.1	smrc-1	0.00709219858156028	0.0189125295508274	0.0118203309692671	0.00472813238770686	0.0307328605200946	0.00236406619385343	0	0.0236406619385343	0	0.00472813238770686	0.00709219858156028	0.00236406619385343	0.00709219858156028	0.0212765957446809	4.28571428571429	0.7	1.86666666666667	1.16666666666667	0.466666666666667	3.03333333333333	0.233333333333333	0	2.33333333333333	0	0.466666666666667	0.7	0.233333333333333	0.7	2.1	FALSE
2575.fa	12	1	5	3	11	0	0	0	0	0	0	0	0	13	AH9.4	347	AH9.4	AH9.4	AH9.4	0.0345821325648415	0.00288184438040346	0.0144092219020173	0.00864553314121038	0.031700288184438	0	0	0	0	0	0	0	0	0.037463976945245	3.21428571428571	3.73333333333333	0.311111111111111	1.55555555555556	0.933333333333333	3.42222222222222	0	0	0	0	0	0	0	0	4.04444444444444	FALSE
2576.fa	4	0	0	0	0	0	0	1	0	0	0	0	0	1	ZK930.3	51	ZK930.3	ZK930.3	vab-23	0.0784313725490196	0	0	0	0	0	0	0.0196078431372549	0	0	0	0	0	0.0196078431372549	0.428571428571429	9.33333333333333	0	0	0	0	0	0	2.33333333333333	0	0	0	0	0	2.33333333333333	FALSE
2577.fa	11	0	3	10	19	2	0	2	7	2	2	0	2	8	C56G2.5	621	C56G2.5	C56G2.5	C56G2.5	0.0177133655394525	0	0.00483091787439614	0.0161030595813204	0.0305958132045089	0.00322061191626409	0	0.00322061191626409	0.0112721417069243	0.00322061191626409	0.00322061191626409	0	0.00322061191626409	0.0128824476650564	4.85714285714286	2.26470588235294	0	0.617647058823529	2.05882352941176	3.91176470588235	0.411764705882353	0	0.411764705882353	1.44117647058824	0.411764705882353	0.411764705882353	0	0.411764705882353	1.64705882352941	FALSE
2578.fa	4	0	1	1	7	2	0	0	0	1	0	1	1	6	C35A5.7	325	C35A5.7	C35A5.7	dmsr-8	0.0123076923076923	0	0.00307692307692308	0.00307692307692308	0.0215384615384615	0.00615384615384615	0	0	0	0.00307692307692308	0	0.00307692307692308	0.00307692307692308	0.0184615384615385	1.71428571428571	2.33333333333333	0	0.583333333333333	0.583333333333333	4.08333333333333	1.16666666666667	0	0	0	0.583333333333333	0	0.583333333333333	0.583333333333333	3.5	FALSE
2579.fa	15	3	2	8	24	0	0	1	1	1	1	10	0	4	R09H10.4	800	R09H10.4	R09H10.4	ptr-14	0.01875	0.00375	0.0025	0.01	0.03	0	0	0.00125	0.00125	0.00125	0.00125	0.0125	0	0.005	5	3	0.6	0.4	1.6	4.8	0	0	0.2	0.2	0.2	0.2	2	0	0.8	FALSE
258.fa	0	2	1	5	1	0	0	0	0	0	1	1	0	3	E01H11.1	532	E01H11.1	E01H11.1	pkc-2	0	0.0037593984962406	0.0018796992481203	0.0093984962406015	0.0018796992481203	0	0	0	0	0	0.0018796992481203	0.0018796992481203	0	0.0056390977443609	1	0	2	1	5	1	0	0	0	0	0	1	1	0	3	FALSE
2580.fa	6	2	0	3	15	0	0	0	8	4	2	4	3	10	Y71F9AL.17	852	Y71F9AL.17	Y71F9AL.17	copa-1	0.00704225352112676	0.00234741784037559	0	0.00352112676056338	0.0176056338028169	0	0	0	0.00938967136150235	0.00469483568075117	0.00234741784037559	0.00469483568075117	0.00352112676056338	0.0117370892018779	4.07142857142857	1.47368421052632	0.491228070175439	0	0.736842105263158	3.68421052631579	0	0	0	1.96491228070175	0.982456140350877	0.491228070175439	0.982456140350877	0.736842105263158	2.45614035087719	FALSE
2581.fa	24	1	4	28	54	3	3	4	5	4	3	5	4	26	F48E3.8	1289	F48E3.8	F48E3.8	chts-1	0.0186190845616757	0.000775795190069822	0.00310318076027929	0.021722265321955	0.0418929402637704	0.00232738557020946	0.00232738557020946	0.00310318076027929	0.00387897595034911	0.00310318076027929	0.00232738557020946	0.00387897595034911	0.00310318076027929	0.0201706749418154	12	2	0.0833333333333333	0.333333333333333	2.33333333333333	4.5	0.25	0.25	0.333333333333333	0.416666666666667	0.333333333333333	0.25	0.416666666666667	0.333333333333333	2.16666666666667	FALSE
2582.fa	22	3	4	26	33	2	1	2	1	0	2	8	1	23	H03E18.1	846	H03E18.1	H03E18.1	H03E18.1	0.0260047281323877	0.00354609929078014	0.00472813238770686	0.0307328605200946	0.0390070921985816	0.00236406619385343	0.00118203309692671	0.00236406619385343	0.00118203309692671	0	0.00236406619385343	0.00945626477541371	0.00118203309692671	0.0271867612293144	9.14285714285714	2.40625	0.328125	0.4375	2.84375	3.609375	0.21875	0.109375	0.21875	0.109375	0	0.21875	0.875	0.109375	2.515625	FALSE
2583.fa	1	2	0	11	17	2	1	2	1	1	3	2	1	9	F53B3.6	289	F53B3.6	F53B3.6	F53B3.6	0.00346020761245675	0.0069204152249135	0	0.0380622837370242	0.0588235294117647	0.0069204152249135	0.00346020761245675	0.0069204152249135	0.00346020761245675	0.00346020761245675	0.0103806228373702	0.0069204152249135	0.00346020761245675	0.0311418685121107	3.78571428571429	0.264150943396226	0.528301886792453	0	2.90566037735849	4.49056603773585	0.528301886792453	0.264150943396226	0.528301886792453	0.264150943396226	0.264150943396226	0.792452830188679	0.528301886792453	0.264150943396226	2.37735849056604	TRUE
2584.fa	3	1	3	3	30	0	0	1	3	1	3	8	4	1	T17E9.2	443	T17E9.2	T17E9.2	nmt-1	0.00677200902934537	0.00225733634311512	0.00677200902934537	0.00677200902934537	0.0677200902934537	0	0	0.00225733634311512	0.00677200902934537	0.00225733634311512	0.00677200902934537	0.018058690744921	0.0090293453724605	0.00225733634311512	4.35714285714286	0.688524590163935	0.229508196721312	0.688524590163935	0.688524590163935	6.88524590163934	0	0	0.229508196721312	0.688524590163935	0.229508196721312	0.688524590163935	1.83606557377049	0.918032786885246	0.229508196721312	TRUE
2585.fa	2	0	0	0	5	0	0	0	2	0	0	0	0	6	F54E4.4	87	F54E4.4	F54E4.4	F54E4.4	0.0229885057471264	0	0	0	0.0574712643678161	0	0	0	0.0229885057471264	0	0	0	0	0.0689655172413793	1.07142857142857	1.86666666666667	0	0	0	4.66666666666667	0	0	0	1.86666666666667	0	0	0	0	5.6	FALSE
2586.fa	0	3	2	10	21	2	3	1	1	1	4	3	4	18	C53A5.13	503	C53A5.13	C53A5.13	C53A5.13	0	0.00596421471172962	0.00397614314115308	0.0198807157057654	0.0417495029821074	0.00397614314115308	0.00596421471172962	0.00198807157057654	0.00198807157057654	0.00198807157057654	0.00795228628230616	0.00596421471172962	0.00795228628230616	0.0357852882703777	5.21428571428571	0	0.575342465753425	0.383561643835616	1.91780821917808	4.02739726027397	0.383561643835616	0.575342465753425	0.191780821917808	0.191780821917808	0.191780821917808	0.767123287671233	0.575342465753425	0.767123287671233	3.45205479452055	FALSE
2587.fa	15	18	8	13	56	4	1	4	6	6	3	4	4	29	Y16B4A.2	1412	Y16B4A.2	Y16B4A.2	Y16B4A.2	0.0106232294617564	0.0127478753541076	0.0056657223796034	0.00920679886685552	0.0396600566572238	0.0028328611898017	0.000708215297450425	0.0028328611898017	0.00424929178470255	0.00424929178470255	0.00212464589235127	0.0028328611898017	0.0028328611898017	0.0205382436260623	12.2142857142857	1.2280701754386	1.47368421052632	0.654970760233918	1.06432748538012	4.58479532163743	0.327485380116959	0.0818713450292398	0.327485380116959	0.491228070175439	0.491228070175439	0.245614035087719	0.327485380116959	0.327485380116959	2.37426900584795	FALSE
2588.fa	5	3	8	17	35	3	3	6	4	5	7	9	8	20	F40E10.4	1085	F40E10.4	F40E10.4	slt-1	0.00460829493087558	0.00276497695852535	0.00737327188940092	0.015668202764977	0.032258064516129	0.00276497695852535	0.00276497695852535	0.00552995391705069	0.00368663594470046	0.00460829493087558	0.00645161290322581	0.00829493087557604	0.00737327188940092	0.0184331797235023	9.5	0.526315789473684	0.315789473684211	0.842105263157895	1.78947368421053	3.68421052631579	0.315789473684211	0.315789473684211	0.631578947368421	0.421052631578947	0.526315789473684	0.736842105263158	0.947368421052632	0.842105263157895	2.10526315789474	FALSE
2589.fa	2	1	2	8	18	0	2	2	0	3	1	1	2	5	Y66A7A.6	324	Y66A7A.6	Y66A7A.6	gly-8	0.00617283950617284	0.00308641975308642	0.00617283950617284	0.0246913580246914	0.0555555555555556	0	0.00617283950617284	0.00617283950617284	0	0.00925925925925926	0.00308641975308642	0.00308641975308642	0.00617283950617284	0.0154320987654321	3.35714285714286	0.595744680851064	0.297872340425532	0.595744680851064	2.38297872340426	5.36170212765957	0	0.595744680851064	0.595744680851064	0	0.893617021276596	0.297872340425532	0.297872340425532	0.595744680851064	1.48936170212766	FALSE
259.fa	2	0	1	6	19	1	14	0	0	4	1	2	2	24	C15B12.4	446	C15B12.4	C15B12.4	C15B12.4	0.00448430493273543	0	0.00224215246636771	0.0134529147982063	0.0426008968609865	0.00224215246636771	0.031390134529148	0	0	0.00896860986547085	0.00224215246636771	0.00448430493273543	0.00448430493273543	0.0538116591928251	5.42857142857143	0.368421052631579	0	0.184210526315789	1.10526315789474	3.5	0.184210526315789	2.57894736842105	0	0	0.736842105263158	0.184210526315789	0.368421052631579	0.368421052631579	4.42105263157895	FALSE
2590.fa	2	2	1	0	2	0	0	0	3	4	0	4	3	9	C06A5.11	249	C06A5.11	C06A5.11	sir-2.4	0.00803212851405622	0.00803212851405622	0.00401606425702811	0	0.00803212851405622	0	0	0	0.0120481927710843	0.0160642570281124	0	0.0160642570281124	0.0120481927710843	0.036144578313253	2.14285714285714	0.933333333333333	0.933333333333333	0.466666666666667	0	0.933333333333333	0	0	0	1.4	1.86666666666667	0	1.86666666666667	1.4	4.2	FALSE
2591.fa	2	1	0	3	3	0	0	0	1	0	3	1	0	23	T04A8.4	204	T04A8.4	T04A8.4	tag-243	0.00980392156862745	0.00490196078431373	0	0.0147058823529412	0.0147058823529412	0	0	0	0.00490196078431373	0	0.0147058823529412	0.00490196078431373	0	0.112745098039216	2.64285714285714	0.756756756756757	0.378378378378378	0	1.13513513513514	1.13513513513514	0	0	0	0.378378378378378	0	1.13513513513514	0.378378378378378	0	8.7027027027027	FALSE
2592.fa	3	1	0	0	2	0	0	0	0	0	0	1	0	7	C34D4.12	168	C34D4.12	C34D4.12	cyn-12	0.0178571428571429	0.00595238095238095	0	0	0.0119047619047619	0	0	0	0	0	0	0.00595238095238095	0	0.0416666666666667	1	3	1	0	0	2	0	0	0	0	0	0	1	0	7	FALSE
2593.fa	14	0	1	3	18	0	0	0	0	0	0	21	1	5	Y54G2A.35	267	Y54G2A.35	Y54G2A.35	ser-6	0.052434456928839	0	0.00374531835205993	0.0112359550561798	0.0674157303370786	0	0	0	0	0	0	0.0786516853932584	0.00374531835205993	0.0187265917602996	4.5	3.11111111111111	0	0.222222222222222	0.666666666666667	4	0	0	0	0	0	0	4.66666666666667	0.222222222222222	1.11111111111111	TRUE
2594.fa	1	0	0	0	2	0	0	1	1	0	0	0	0	0	K12C11.5	31	K12C11.5	K12C11.5	K12C11.5	0.032258064516129	0	0	0	0.0645161290322581	0	0	0.032258064516129	0.032258064516129	0	0	0	0	0	0.357142857142857	2.8	0	0	0	5.6	0	0	2.8	2.8	0	0	0	0	0	TRUE
2595.fa	4	3	6	12	31	0	1	12	4	1	4	4	2	14	C41D7.2	719	C41D7.2	C41D7.2	ptr-3	0.00556328233657858	0.00417246175243394	0.00834492350486787	0.0166898470097357	0.043115438108484	0	0.00139082058414465	0.0166898470097357	0.00556328233657858	0.00139082058414465	0.00556328233657858	0.00556328233657858	0.00278164116828929	0.019471488178025	7	0.571428571428571	0.428571428571429	0.857142857142857	1.71428571428571	4.42857142857143	0	0.142857142857143	1.71428571428571	0.571428571428571	0.142857142857143	0.571428571428571	0.571428571428571	0.285714285714286	2	FALSE
2596.fa	7	3	2	7	26	1	1	15	23	2	2	4	3	7	B0034.3	836	B0034.3	B0034.3	casy-1	0.00837320574162679	0.00358851674641148	0.00239234449760766	0.00837320574162679	0.0311004784688995	0.00119617224880383	0.00119617224880383	0.0179425837320574	0.027511961722488	0.00239234449760766	0.00239234449760766	0.00478468899521531	0.00358851674641148	0.00837320574162679	7.35714285714286	0.951456310679612	0.407766990291262	0.271844660194175	0.951456310679612	3.53398058252427	0.135922330097087	0.135922330097087	2.03883495145631	3.12621359223301	0.271844660194175	0.271844660194175	0.543689320388349	0.407766990291262	0.951456310679612	FALSE
2597.fa	0	0	1	3	14	1	60	0	0	2	3	0	0	17	C46F11.1	501	C46F11.1	C46F11.1	unc-93	0	0	0.00199600798403194	0.00598802395209581	0.0279441117764471	0.00199600798403194	0.119760479041916	0	0	0.00399201596806387	0.00598802395209581	0	0	0.0339321357285429	7.21428571428571	0	0	0.138613861386139	0.415841584158416	1.94059405940594	0.138613861386139	8.31683168316832	0	0	0.277227722772277	0.415841584158416	0	0	2.35643564356436	FALSE
2598.fa	2	0	1	5	1	0	0	2	3	1	1	1	0	7	C17D12.2	257	C17D12.2	C17D12.2	unc-75	0.00778210116731518	0	0.00389105058365759	0.0194552529182879	0.00389105058365759	0	0	0.00778210116731518	0.0116731517509728	0.00389105058365759	0.00389105058365759	0.00389105058365759	0	0.0272373540856031	1.71428571428571	1.16666666666667	0	0.583333333333333	2.91666666666667	0.583333333333333	0	0	1.16666666666667	1.75	0.583333333333333	0.583333333333333	0.583333333333333	0	4.08333333333333	FALSE
2599.fa	5	0	0	0	0	0	0	0	0	0	0	0	1	4	K02D10.4	63	K02D10.4	K02D10.4	K02D10.4	0.0793650793650794	0	0	0	0	0	0	0	0	0	0	0	0.0158730158730159	0.0634920634920635	0.714285714285714	7	0	0	0	0	0	0	0	0	0	0	0	1.4	5.6	FALSE
26.fa	0	0	0	2	11	0	0	0	0	0	0	0	0	1	F56F3.5	248	F56F3.5	F56F3.5	rps-1	0	0	0	0.00806451612903226	0.0443548387096774	0	0	0	0	0	0	0	0	0.00403225806451613	1	0	0	0	2	11	0	0	0	0	0	0	0	0	1	FALSE
260.fa	12	0	1	2	3	0	0	0	0	0	1	1	0	5	F41G4.8	149	F41G4.8	F41G4.8	F41G4.8	0.0805369127516778	0	0.00671140939597315	0.0134228187919463	0.0201342281879195	0	0	0	0	0	0.00671140939597315	0.00671140939597315	0	0.0335570469798658	1.78571428571429	6.72	0	0.56	1.12	1.68	0	0	0	0	0	0.56	0.56	0	2.8	FALSE
2600.fa	2	2	8	4	17	1	2	3	1	3	4	3	4	34	SSSD1.1	609	SSSD1.1	SSSD1.1	igcm-2	0.00328407224958949	0.00328407224958949	0.013136288998358	0.00656814449917898	0.0279146141215107	0.00164203612479475	0.00328407224958949	0.00492610837438424	0.00164203612479475	0.00492610837438424	0.00656814449917898	0.00492610837438424	0.00656814449917898	0.0558292282430213	6.28571428571429	0.318181818181818	0.318181818181818	1.27272727272727	0.636363636363636	2.70454545454545	0.159090909090909	0.318181818181818	0.477272727272727	0.159090909090909	0.477272727272727	0.636363636363636	0.477272727272727	0.636363636363636	5.40909090909091	FALSE
2601.fa	1	2	1	11	5	0	0	1	0	0	1	2	1	3	T04A8.6	243	T04A8.6	T04A8.6	nifk-1	0.00411522633744856	0.00823045267489712	0.00411522633744856	0.0452674897119342	0.0205761316872428	0	0	0.00411522633744856	0	0	0.00411522633744856	0.00823045267489712	0.00411522633744856	0.0123456790123457	2	0.5	1	0.5	5.5	2.5	0	0	0.5	0	0	0.5	1	0.5	1.5	FALSE
2602.fa	0	1	5	17	7	0	0	0	0	2	2	0	5	5	M7.7	305	M7.7	M7.7	M7.7	0	0.00327868852459016	0.0163934426229508	0.0557377049180328	0.0229508196721311	0	0	0	0	0.00655737704918033	0.00655737704918033	0	0.0163934426229508	0.0163934426229508	3.14285714285714	0	0.318181818181818	1.59090909090909	5.40909090909091	2.22727272727273	0	0	0	0	0.636363636363636	0.636363636363636	0	1.59090909090909	1.59090909090909	FALSE
2603.fa	2	0	1	5	12	2	0	1	0	0	1	2	0	6	F27D9.8	463	F27D9.8	F27D9.8	stn-2	0.00431965442764579	0	0.00215982721382289	0.0107991360691145	0.0259179265658747	0.00431965442764579	0	0.00215982721382289	0	0	0.00215982721382289	0.00431965442764579	0	0.0129589632829374	2.28571428571429	0.875	0	0.4375	2.1875	5.25	0.875	0	0.4375	0	0	0.4375	0.875	0	2.625	FALSE
2604.fa	1	2	1	1	9	0	0	0	1	0	1	1	1	7	C42D4.3	248	C42D4.3	C42D4.3	C42D4.3	0.00403225806451613	0.00806451612903226	0.00403225806451613	0.00403225806451613	0.0362903225806452	0	0	0	0.00403225806451613	0	0.00403225806451613	0.00403225806451613	0.00403225806451613	0.0282258064516129	1.78571428571429	0.56	1.12	0.56	0.56	5.04	0	0	0	0.56	0	0.56	0.56	0.56	3.92	FALSE
2605.fa	15	0	3	1	1	0	0	0	1	2	2	4	0	16	C48D5.1	528	C48D5.1	C48D5.1	nhr-6	0.0284090909090909	0	0.00568181818181818	0.00189393939393939	0.00189393939393939	0	0	0	0.00189393939393939	0.00378787878787879	0.00378787878787879	0.00757575757575758	0	0.0303030303030303	3.21428571428571	4.66666666666667	0	0.933333333333333	0.311111111111111	0.311111111111111	0	0	0	0.311111111111111	0.622222222222222	0.622222222222222	1.24444444444444	0	4.97777777777778	FALSE
2606.fa	0	0	0	1	17	0	0	0	6	1	0	2	0	3	K01D12.6	209	K01D12.6	K01D12.6	miga-1	0	0	0	0.00478468899521531	0.0813397129186603	0	0	0	0.0287081339712919	0.00478468899521531	0	0.00956937799043062	0	0.0143540669856459	2.14285714285714	0	0	0	0.466666666666667	7.93333333333333	0	0	0	2.8	0.466666666666667	0	0.933333333333333	0	1.4	TRUE
2607.fa	0	0	1	3	0	0	0	0	0	0	0	0	1	2	Y111B2A.12	91	Y111B2A.12	Y111B2A.12	Y111B2A.12	0	0	0.010989010989011	0.032967032967033	0	0	0	0	0	0	0	0	0.010989010989011	0.021978021978022	0.5	0	0	2	6	0	0	0	0	0	0	0	0	2	4	FALSE
2608.fa	1	3	1	2	4	0	1	0	0	1	4	1	0	5	F42G4.5	191	F42G4.5	F42G4.5	F42G4.5	0.00523560209424084	0.0157068062827225	0.00523560209424084	0.0104712041884817	0.0209424083769634	0	0.00523560209424084	0	0	0.00523560209424084	0.0209424083769634	0.00523560209424084	0	0.0261780104712042	1.64285714285714	0.608695652173913	1.82608695652174	0.608695652173913	1.21739130434783	2.43478260869565	0	0.608695652173913	0	0	0.608695652173913	2.43478260869565	0.608695652173913	0	3.04347826086957	FALSE
2609.fa	0	0	0	7	2	2	0	0	0	1	1	2	0	0	C03B8.3	83	C03B8.3	C03B8.3	C03B8.3	0	0	0	0.0843373493975904	0.0240963855421687	0.0240963855421687	0	0	0	0.0120481927710843	0.0120481927710843	0.0240963855421687	0	0	1.07142857142857	0	0	0	6.53333333333333	1.86666666666667	1.86666666666667	0	0	0	0.933333333333333	0.933333333333333	1.86666666666667	0	0	FALSE
261.fa	0	1	4	6	16	0	1	1	1	1	2	1	3	5	T04C10.3	222	T04C10.3	T04C10.3	T04C10.3	0	0.0045045045045045	0.018018018018018	0.027027027027027	0.0720720720720721	0	0.0045045045045045	0.0045045045045045	0.0045045045045045	0.0045045045045045	0.00900900900900901	0.0045045045045045	0.0135135135135135	0.0225225225225225	3	0	0.333333333333333	1.33333333333333	2	5.33333333333333	0	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.666666666666667	0.333333333333333	1	1.66666666666667	TRUE
