Orthogroup	briggsae	elegans	inopinata	nigoni	remanei
OG0024205				Cnig_chr_V.g21372	
OG0024206				Cnig_chr_V.g21374	
OG0024207				Cnig_chr_V.g21376.1	
OG0024208				Cnig_chr_V.g21379	
OG0024209				Cnig_chr_V.g21389.1	
OG0024210				Cnig_chr_V.g21480	
OG0024211				Cnig_chr_V.g21481	
OG0024212				Cnig_chr_V.g21495.1	
OG0024213				Cnig_chr_V.g21500	
OG0024214				Cnig_chr_V.g21506	
OG0024215				Cnig_chr_V.g21543.2	
OG0024216				Cnig_chr_V.g21544	
OG0024217				Cnig_chr_V.g21545	
OG0024218				Cnig_chr_V.g21550	
OG0024219				Cnig_chr_V.g21588	
OG0024220				Cnig_chr_V.g21609	
OG0024221				Cnig_chr_V.g21624	
OG0024222				Cnig_chr_V.g21625.1	
OG0024223				Cnig_chr_V.g21635.1	
OG0024224				Cnig_chr_V.g21637	
OG0024225				Cnig_chr_V.g21650	
OG0024226				Cnig_chr_V.g21657	
OG0024227				Cnig_chr_V.g21664.1	
OG0024228				Cnig_chr_V.g21666	
OG0024229				Cnig_chr_V.g21669.2	
OG0024230				Cnig_chr_V.g21687	
OG0024231				Cnig_chr_V.g21693	
OG0024232				Cnig_chr_V.g21704	
OG0024233				Cnig_chr_V.g21715.1	
OG0024234				Cnig_chr_V.g21718	
OG0024235				Cnig_chr_V.g21740	
OG0024236				Cnig_chr_V.g21776	
OG0024237				Cnig_chr_V.g21778	
OG0024238				Cnig_chr_V.g21785.1	
OG0024239				Cnig_chr_V.g21786	
OG0024240				Cnig_chr_V.g21804	
OG0024241				Cnig_chr_V.g21821	
OG0024242				Cnig_chr_V.g21822	
OG0024243				Cnig_chr_V.g21824	
OG0024244				Cnig_chr_V.g21828	
OG0024245				Cnig_chr_V.g21840	
OG0024246				Cnig_chr_V.g21848	
OG0024247				Cnig_chr_V.g21860	
OG0024248				Cnig_chr_V.g21875	
OG0024249				Cnig_chr_V.g21946	
OG0024250				Cnig_chr_V.g21952.2	
OG0024251				Cnig_chr_V.g21954	
OG0024252				Cnig_chr_V.g21967	
OG0024253				Cnig_chr_V.g21968	
OG0024254				Cnig_chr_V.g21969	
OG0024255				Cnig_chr_V.g21985	
OG0024256				Cnig_chr_V.g21988	
OG0024257				Cnig_chr_V.g21990	
OG0024258				Cnig_chr_V.g22020.1	
OG0024259				Cnig_chr_V.g22051	
OG0024260				Cnig_chr_V.g22057	
OG0024261				Cnig_chr_V.g22075	
OG0024262				Cnig_chr_V.g22090	
OG0024263				Cnig_chr_V.g22091	
OG0024264				Cnig_chr_V.g22092	
OG0024265				Cnig_chr_V.g22098	
OG0024266				Cnig_chr_V.g22111.1	
OG0024267				Cnig_chr_V.g22113.1	
OG0024268				Cnig_chr_V.g22119	
OG0024269				Cnig_chr_V.g22121	
OG0024270				Cnig_chr_V.g22122	
OG0024271				Cnig_chr_V.g22137.1	
OG0024272				Cnig_chr_V.g22139	
OG0024273				Cnig_chr_V.g22142.1	
OG0024274				Cnig_chr_V.g22152	
OG0024275				Cnig_chr_V.g22158	
OG0024276				Cnig_chr_X.g22179	
OG0024277				Cnig_chr_X.g22181	
OG0024278				Cnig_chr_X.g22182.1	
OG0024279				Cnig_chr_X.g22184	
OG0024280				Cnig_chr_X.g22189	
OG0024281				Cnig_chr_X.g22191.1	
OG0024282				Cnig_chr_X.g22202	
OG0024283				Cnig_chr_X.g22214.2	
OG0024284				Cnig_chr_X.g22222	
OG0024285				Cnig_chr_X.g22240	
OG0024286				Cnig_chr_X.g22245.1	
OG0024287				Cnig_chr_X.g22261	
OG0024288				Cnig_chr_X.g22265.2	
OG0024289				Cnig_chr_X.g22272	
OG0024290				Cnig_chr_X.g22275	
OG0024291				Cnig_chr_X.g22290	
OG0024292				Cnig_chr_X.g22292	
OG0024293				Cnig_chr_X.g22325	
OG0024294				Cnig_chr_X.g22326	
OG0024295				Cnig_chr_X.g22328	
OG0024296				Cnig_chr_X.g22332.1	
OG0024297				Cnig_chr_X.g22338	
OG0024298				Cnig_chr_X.g22339	
OG0024299				Cnig_chr_X.g22346.1	
OG0024300				Cnig_chr_X.g22402	
OG0024301				Cnig_chr_X.g22405	
OG0024302				Cnig_chr_X.g22416.1	
OG0024303				Cnig_chr_X.g22438.1	
OG0024304				Cnig_chr_X.g22448	
OG0024305				Cnig_chr_X.g22454	
OG0024306				Cnig_chr_X.g22461	
OG0024307				Cnig_chr_X.g22472	
OG0024308				Cnig_chr_X.g22490.1	
OG0024309				Cnig_chr_X.g22515	
OG0024310				Cnig_chr_X.g22518	
OG0024311				Cnig_chr_X.g22519	
OG0024312				Cnig_chr_X.g22520	
OG0024313				Cnig_chr_X.g22523	
OG0024314				Cnig_chr_X.g22563	
OG0024315				Cnig_chr_X.g22583	
OG0024316				Cnig_chr_X.g22587	
OG0024317				Cnig_chr_X.g22604	
OG0024318				Cnig_chr_X.g22607.1	
OG0024319				Cnig_chr_X.g22625	
OG0024320				Cnig_chr_X.g22652	
OG0024321				Cnig_chr_X.g22657	
OG0024322				Cnig_chr_X.g22666	
OG0024323				Cnig_chr_X.g22674	
OG0024324				Cnig_chr_X.g22679	
OG0024325				Cnig_chr_X.g22680.1	
OG0024326				Cnig_chr_X.g22685	
OG0024327				Cnig_chr_X.g22688	
OG0024328				Cnig_chr_X.g22741	
OG0024329				Cnig_chr_X.g22742	
OG0024330				Cnig_chr_X.g22743	
OG0024331				Cnig_chr_X.g22747	
OG0024332				Cnig_chr_X.g22762	
OG0024333				Cnig_chr_X.g22764	
OG0024334				Cnig_chr_X.g22797.1	
OG0024335				Cnig_chr_X.g22798.1	
OG0024336				Cnig_chr_X.g22803.2	
OG0024337				Cnig_chr_X.g22823	
OG0024338				Cnig_chr_X.g22832.1	
OG0024339				Cnig_chr_X.g22839	
OG0024340				Cnig_chr_X.g22847.1	
OG0024341				Cnig_chr_X.g22877	
OG0024342				Cnig_chr_X.g22880.2	
OG0024343				Cnig_chr_X.g22882	
OG0024344				Cnig_chr_X.g22890	
OG0024345				Cnig_chr_X.g22891	
OG0024346				Cnig_chr_X.g22912	
OG0024347				Cnig_chr_X.g22924	
OG0024348				Cnig_chr_X.g22945	
OG0024349				Cnig_chr_X.g22946	
OG0024350				Cnig_chr_X.g22955	
OG0024351				Cnig_chr_X.g22959	
OG0024352				Cnig_chr_X.g22961	
OG0024353				Cnig_chr_X.g22964	
OG0024354				Cnig_chr_X.g22971	
OG0024355				Cnig_chr_X.g22975	
OG0024356				Cnig_chr_X.g23003.1	
OG0024357				Cnig_chr_X.g23004	
OG0024358				Cnig_chr_X.g23029	
OG0024359				Cnig_chr_X.g23033.2	
OG0024360				Cnig_chr_X.g23050.1	
OG0024361				Cnig_chr_X.g23056	
OG0024362				Cnig_chr_X.g23071	
OG0024363				Cnig_chr_X.g23083.2	
OG0024364				Cnig_chr_X.g23101	
OG0024365				Cnig_chr_X.g23107	
OG0024366				Cnig_chr_X.g23113.2	
OG0024367				Cnig_chr_X.g23116	
OG0024368				Cnig_chr_X.g23121	
OG0024369				Cnig_chr_X.g23124	
OG0024370				Cnig_chr_X.g23142	
OG0024371				Cnig_chr_X.g23160	
OG0024372				Cnig_chr_X.g23170	
OG0024373				Cnig_chr_X.g23183.1	
OG0024374				Cnig_chr_X.g23220	
OG0024375				Cnig_chr_X.g23239	
OG0024376				Cnig_chr_X.g23240	
OG0024377				Cnig_chr_X.g23266	
OG0024378				Cnig_chr_X.g23268	
OG0024379				Cnig_chr_X.g23284	
OG0024380				Cnig_chr_X.g23288	
OG0024381				Cnig_chr_X.g23308	
OG0024382				Cnig_chr_X.g23309	
OG0024383				Cnig_chr_X.g23310	
OG0024384				Cnig_chr_X.g23316.1	
OG0024385				Cnig_chr_X.g23317	
OG0024386				Cnig_chr_X.g23321	
OG0024387				Cnig_chr_X.g23324.1	
OG0024388				Cnig_chr_X.g23350	
OG0024389				Cnig_chr_X.g23353	
OG0024390				Cnig_chr_X.g23368.1	
OG0024391				Cnig_chr_X.g23373	
OG0024392				Cnig_chr_X.g23378	
OG0024393				Cnig_chr_X.g23405	
OG0024394				Cnig_chr_X.g23412	
OG0024395				Cnig_chr_X.g23413	
OG0024396				Cnig_chr_X.g23414	
OG0024397				Cnig_chr_X.g23427.1	
OG0024398				Cnig_chr_X.g23428	
OG0024399				Cnig_chr_X.g23443	
OG0024400				Cnig_chr_X.g23446	
OG0024401				Cnig_chr_X.g23451	
OG0024402				Cnig_chr_X.g23453	
OG0024403				Cnig_chr_X.g23473	
OG0024404				Cnig_chr_X.g23491	
OG0024405				Cnig_chr_X.g23494	
OG0024406				Cnig_chr_X.g23522	
OG0024407				Cnig_chr_X.g23564	
OG0024408				Cnig_chr_X.g23565	
OG0024409				Cnig_chr_X.g23570	
OG0024410				Cnig_chr_X.g23571	
OG0024411				Cnig_chr_X.g23589	
OG0024412				Cnig_chr_X.g23599	
OG0024413				Cnig_chr_X.g23613	
OG0024414				Cnig_chr_X.g23621	
OG0024415				Cnig_chr_X.g23622	
OG0024416				Cnig_chr_X.g23628	
OG0024417				Cnig_chr_X.g23635	
OG0024418				Cnig_chr_X.g23636	
OG0024419				Cnig_chr_X.g23652.1	
OG0024420				Cnig_chr_X.g23658	
OG0024421				Cnig_chr_X.g23664	
OG0024422				Cnig_chr_X.g23667	
OG0024423				Cnig_chr_X.g23701	
OG0024424				Cnig_chr_X.g23702	
OG0024425				Cnig_chr_X.g23704.1	
OG0024426				Cnig_chr_X.g23714	
OG0024427				Cnig_chr_X.g23723	
OG0024428				Cnig_chr_X.g23724	
OG0024429				Cnig_chr_X.g23754	
OG0024430				Cnig_chr_X.g23777	
OG0024431				Cnig_chr_X.g23783.1	
OG0024432				Cnig_chr_X.g23804	
OG0024433				Cnig_chr_X.g23833	
OG0024434				Cnig_chr_X.g23842	
OG0024435				Cnig_chr_X.g23843	
OG0024436				Cnig_chr_X.g23849.1	
OG0024437				Cnig_chr_X.g23872.1	
OG0024438				Cnig_chr_X.g23881	
OG0024439				Cnig_chr_X.g23886	
OG0024440				Cnig_chr_X.g23895	
OG0024441				Cnig_chr_X.g23897	
OG0024442				Cnig_chr_X.g23898.1	
OG0024443				Cnig_chr_X.g23934	
OG0024444				Cnig_chr_X.g23943	
OG0024445				Cnig_chr_X.g23944	
OG0024446				Cnig_chr_X.g23948	
OG0024447				Cnig_chr_X.g23951	
OG0024448				Cnig_chr_X.g23956	
OG0024449				Cnig_chr_X.g23964	
OG0024450				Cnig_chr_X.g23965	
OG0024451				Cnig_chr_X.g23986.1	
OG0024452				Cnig_chr_X.g23989	
OG0024453				Cnig_chr_X.g23991	
OG0024454				Cnig_chr_X.g23996	
OG0024455				Cnig_chr_X.g23997.1	
OG0024456				Cnig_chr_X.g23999	
OG0024457				Cnig_chr_X.g24001	
OG0024458				Cnig_chr_X.g24024	
OG0024459				Cnig_chr_X.g24041	
OG0024460				Cnig_chr_X.g24047	
OG0024461				Cnig_chr_X.g24066	
OG0024462				Cnig_chr_X.g24079	
OG0024463				Cnig_chr_X.g24080.2	
OG0024464				Cnig_chr_X.g24087.1	
OG0024465				Cnig_chr_X.g24088.1	
OG0024466				Cnig_chr_X.g24091	
OG0024467				Cnig_chr_X.g24094	
OG0024468				Cnig_chr_X.g24099	
OG0024469				Cnig_chr_X.g24104	
OG0024470				Cnig_chr_X.g24117	
OG0024471				Cnig_chr_X.g24118.1	
OG0024472				Cnig_chr_X.g24142	
OG0024473				Cnig_chr_X.g24143	
OG0024474				Cnig_chr_X.g24154	
OG0024475				Cnig_chr_X.g24156	
OG0024476				Cnig_chr_X.g24165	
OG0024477				Cnig_chr_X.g24182	
OG0024478				Cnig_chr_X.g24187	
OG0024479				Cnig_chr_X.g24191	
OG0024480				Cnig_chr_X.g24197.3	
OG0024481				Cnig_chr_X.g24201	
OG0024482				Cnig_chr_X.g24216	
OG0024483				Cnig_chr_X.g24256.1	
OG0024484				Cnig_chr_X.g24265.1	
OG0024485				Cnig_chr_X.g24275.2	
OG0024486				Cnig_chr_X.g24277.1	
OG0024487				Cnig_chr_X.g24301	
OG0024488				Cnig_chr_X.g24302	
OG0024489				Cnig_chr_X.g24307.1	
OG0024490				Cnig_chr_X.g24311.1	
OG0024491				Cnig_chr_X.g24348	
OG0024492				Cnig_chr_X.g24349	
OG0024493				Cnig_chr_X.g24357	
OG0024494				Cnig_chr_X.g24365	
OG0024495				Cnig_chr_X.g24366	
OG0024496				Cnig_chr_X.g24376	
OG0024497				Cnig_chr_X.g24382.1	
OG0024498				Cnig_chr_X.g24391.1	
OG0024499				Cnig_chr_X.g24392.1	
OG0024500				Cnig_chr_X.g24407.1	
OG0024501				Cnig_chr_X.g24427	
OG0024502				Cnig_chr_X.g24451	
OG0024503				Cnig_chr_X.g24459	
OG0024504				Cnig_chr_X.g24461	
OG0024505				Cnig_chr_X.g24473	
OG0024506				Cnig_chr_X.g24485.1	
OG0024507				Cnig_chr_X.g24500	
OG0024508				Cnig_chr_X.g24525	
OG0024509				Cnig_chr_X.g24545.1	
OG0024510				Cnig_chr_X.g24547.1	
OG0024511				Cnig_chr_X.g24554	
OG0024512				Cnig_chr_X.g24562	
OG0024513				Cnig_chr_X.g24580	
OG0024514				Cnig_chr_X.g24581.2	
OG0024515				Cnig_chr_X.g24597.1	
OG0024516				Cnig_chr_X.g24599	
OG0024517				Cnig_chr_X.g24603	
OG0024518				Cnig_chr_X.g24604	
OG0024519				Cnig_chr_X.g24606.1	
OG0024520				Cnig_chr_X.g24607	
OG0024521				Cnig_chr_X.g24615	
OG0024522				Cnig_chr_X.g24616.1	
OG0024523				Cnig_chr_X.g24624.1	
OG0024524				Cnig_chr_X.g24632.1	
OG0024525				Cnig_chr_X.g24646	
OG0024526				Cnig_chr_X.g24651	
OG0024527				Cnig_chr_X.g24658	
OG0024528				Cnig_chr_X.g24659	
OG0024529				Cnig_chr_X.g24687	
OG0024530				Cnig_chr_X.g24697	
OG0024531				Cnig_chr_X.g24700	
OG0024532				Cnig_chr_X.g24702.1	
OG0024533				Cnig_chr_X.g24703	
OG0024534				Cnig_chr_X.g24710	
OG0024535				Cnig_chr_X.g24715	
OG0024536				Cnig_chr_X.g24747	
OG0024537				Cnig_chr_X.g24750	
OG0024538				Cnig_chr_X.g24751	
OG0024539				Cnig_chr_X.g24753	
OG0024540				Cnig_chr_X.g24770	
OG0024541				Cnig_chr_X.g24771.1	
OG0024542				Cnig_chr_X.g24787	
OG0024543				Cnig_chr_X.g24806	
OG0024544				Cnig_chr_X.g24830	
OG0024545				Cnig_chr_X.g24860	
OG0024546				Cnig_chr_X.g24864	
OG0024547				Cnig_chr_X.g24872	
OG0024548				Cnig_chr_X.g24873.1	
OG0024549				Cnig_chr_X.g24875	
OG0024550				Cnig_chr_X.g24876.1	
OG0024551				Cnig_chr_X.g24877	
OG0024552				Cnig_chr_X.g24884	
OG0024553				Cnig_chr_X.g24886	
OG0024554				Cnig_chr_X.g24889	
OG0024555				Cnig_chr_X.g24890	
OG0024556				Cnig_chr_X.g24900	
OG0024557				Cnig_chr_X.g24902	
OG0024558				Cnig_chr_X.g24911	
OG0024559				Cnig_chr_X.g24914	
OG0024560				Cnig_chr_X.g24931.2	
OG0024561				Cnig_chr_X.g24939	
OG0024562				Cnig_chr_X.g24941	
OG0024563				Cnig_chr_X.g24947	
OG0024564				Cnig_chr_X.g24955	
OG0024565				Cnig_chr_X.g24969	
OG0024566				Cnig_chr_X.g24973	
OG0024567				Cnig_chr_X.g25001	
OG0024568				Cnig_chr_X.g25004.1	
OG0024569				Cnig_chr_X.g25033.1	
OG0024570				Cnig_chr_X.g25039	
OG0024571				Cnig_chr_X.g25042.1	
OG0024572				Cnig_chr_X.g25043.1	
OG0024573				Cnig_chr_X.g25058	
OG0024574				Cnig_chr_X.g25062	
OG0024575				Cnig_chr_X.g25069	
OG0024576				Cnig_chr_X.g25070	
OG0024577				Cnig_chr_X.g25078	
OG0024578				Cnig_chr_X.g25095	
OG0024579				Cnig_chr_X.g25104	
OG0024580				Cnig_chr_X.g25105.1	
OG0024581				Cnig_chr_X.g25106	
OG0024582				Cnig_chr_X.g25117	
OG0024583				Cnig_chr_X.g25131	
OG0024584				Cnig_chr_X.g25132	
OG0024585				Cnig_chr_X.g25133	
OG0024586				Cnig_chr_X.g25134	
OG0024587				Cnig_chr_X.g25135	
OG0024588				Cnig_chr_X.g25136	
OG0024589				Cnig_chr_X.g25151	
OG0024590				Cnig_chr_X.g25173	
OG0024591				Cnig_chr_X.g25174	
OG0024592				Cnig_chr_X.g25183	
OG0024593				Cnig_chr_X.g25191	
OG0024594				Cnig_chr_X.g25201	
OG0024595				Cnig_chr_X.g25203.2	
OG0024596				Cnig_chr_X.g25204.1	
OG0024597				Cnig_chr_X.g25205	
OG0024598				Cnig_chr_X.g25210.1	
OG0024599				Cnig_chr_X.g25215	
OG0024600				Cnig_chr_X.g25220	
OG0024601				Cnig_chr_X.g25223	
OG0024602				Cnig_chr_X.g25224.3	
OG0024603				Cnig_chr_X.g25225.1	
OG0024604				Cnig_chr_X.g25243	
OG0024605				Cnig_chr_X.g25260	
OG0024606				Cnig_chr_X.g25261	
OG0024607				Cnig_chr_X.g25277.1	
OG0024608				Cnig_chr_X.g25280	
OG0024609				Cnig_chr_X.g25286	
OG0024610				Cnig_chr_X.g25292	
OG0024611				Cnig_chr_X.g25312	
OG0024612				Cnig_chr_X.g25325	
OG0024613				Cnig_chr_X.g25326	
OG0024614				Cnig_chr_X.g25327	
OG0024615				Cnig_chr_X.g25328	
OG0024616				Cnig_chr_X.g25333	
OG0024617				Cnig_chr_X.g25339.1	
OG0024618				Cnig_chr_X.g25357	
OG0024619				Cnig_chr_X.g25385	
OG0024620				Cnig_chr_X.g25396	
OG0024621				Cnig_chr_X.g25403	
OG0024622				Cnig_chr_X.g25406	
OG0024623				Cnig_chr_X.g25408	
OG0024624				Cnig_chr_X.g25424	
OG0024625				Cnig_chr_X.g25433	
OG0024626				Cnig_chr_X.g25436	
OG0024627				Cnig_chr_X.g25440	
OG0024628				Cnig_chr_X.g25469	
OG0024629				Cnig_chr_X.g25496	
OG0024630				Cnig_chr_X.g25504	
OG0024631				Cnig_chr_X.g25521	
OG0024632				Cnig_chr_X.g25528.1	
OG0024633				Cnig_chr_X.g25559.1	
OG0024634				Cnig_chr_X.g25563	
OG0024635				Cnig_chr_X.g25568	
OG0024636				Cnig_chr_X.g25577	
OG0024637				Cnig_chr_X.g25581	
OG0024638				Cnig_chr_X.g25582	
OG0024639				Cnig_chr_X.g25587	
OG0024640				Cnig_chr_X.g25600	
OG0024641				Cnig_chr_X.g25601	
OG0024642				Cnig_chr_X.g25634	
OG0024643				Cnig_chr_X.g25642	
OG0024644				Cnig_chr_X.g25668	
OG0024645				Cnig_chr_X.g25695	
OG0024646				Cnig_chr_X.g25716	
OG0024647				Cnig_chr_X.g25731	
OG0024648				Cnig_chr_X.g25764	
OG0024649				Cnig_chr_X.g25767	
OG0024650				Cnig_chr_X.g25795	
OG0024651				Cnig_chr_X.g25801	
OG0024652				Cnig_chr_X.g25809.1	
OG0024653				Cnig_chr_X.g25831	
OG0024654				Cnig_chr_X.g25835	
OG0024655				Cnig_chr_X.g25840	
OG0024656				Cnig_chr_X.g25853	
OG0024657				Cnig_chr_X.g25863	
OG0024658				Cnig_chr_X.g25865	
OG0024659				Cnig_chr_X.g25877	
OG0024660				Cnig_chr_X.g25914.2	
OG0024661				Cnig_chr_X.g25922	
OG0024662				Cnig_chr_X.g25926	
OG0024663				Cnig_chr_X.g25952	
OG0024664				Cnig_chr_X.g25953	
OG0024665				Cnig_chr_X.g25966	
OG0024666				Cnig_chr_X.g25974	
OG0024667				Cnig_chr_X.g25984	
OG0024668				Cnig_chr_X.g25986	
OG0024669				Cnig_chr_X.g25988.1	
OG0024670				Cnig_chr_X.g26016	
OG0024671				Cnig_chr_X.g26028	
OG0024672				Cnig_chr_X.g26035	
OG0024673				Cnig_chr_X.g26048	
OG0024674				Cnig_chr_X.g26054	
OG0024675				Cnig_chr_X.g26055	
OG0024676				Cnig_chr_X.g26065	
OG0024677				Cnig_chr_X.g26067	
OG0024678				Cnig_chr_X.g26075.1	
OG0024679				Cnig_chr_X.g26078	
OG0024680				Cnig_chr_X.g26086	
OG0024681				Cnig_chr_X.g26088.1	
OG0024682				Cnig_chr_X.g26095	
OG0024683				Cnig_chr_X.g26103.1	
OG0024684				Cnig_chr_X.g26111	
OG0024685				Cnig_chr_X.g26114	
OG0024686				Cnig_chr_X.g26117	
OG0024687				Cnig_chr_X.g26122	
OG0024688				Cnig_chr_X.g26131	
OG0024689				Cnig_chr_X.g26151	
OG0024690				Cnig_chr_X.g26162	
OG0024691				Cnig_chr_X.g26196.1	
OG0024692				Cnig_chr_X.g26218.1	
OG0024693				Cnig_chr_X.g26228	
OG0024694				Cnig_chr_X.g26229.1	
OG0024695				Cnig_chr_X.g26234.1	
OG0024696				Cnig_chr_X.g26267	
OG0024697				Cnig_chr_X.g26280	
OG0024698				Cnig_chr_X.g26281	
OG0024699				Cnig_chr_X.g26282	
OG0024700				Cnig_chr_X.g26283	
OG0024701				Cnig_chr_X.g26291.2	
OG0024702				Cnig_chr_X.g26292	
OG0024703				Cnig_chr_X.g26301	
OG0024704				Cnig_chr_X.g26302	
OG0024705				Cnig_chr_X.g26305.1	
OG0024706				Cnig_chr_X.g26310.1	
OG0024707				Cnig_chr_X.g26316.1	
OG0024708				Cnig_chr_X.g26324	
OG0024709				Cnig_chr_X.g26327	
OG0024710				Cnig_chr_X.g26328	
OG0024711				Cnig_chr_X.g26339.1	
OG0024712				Cnig_chr_X.g26341	
OG0024713				Cnig_chr_X.g26345	
OG0024714				Cnig_chr_X.g26351	
OG0024715				Cnig_chr_X.g26354	
OG0024716				Cnig_chr_X.g26364.1	
OG0024717				Cnig_chr_X.g26365	
OG0024718				Cnig_chr_X.g26376.2	
OG0024719				Cnig_chr_X.g26393	
OG0024720				Cnig_chr_X.g26396.1	
OG0024721				Cnig_chr_X.g26430	
OG0024722				Cnig_chr_X.g26431	
OG0024723				Cnig_chr_X.g26434.1	
OG0024724				Cnig_chr_X.g26440	
OG0024725				Cnig_chr_X.g26446	
OG0024726				Cnig_chr_X.g26452.1	
OG0024727				Cnig_chr_X.g26457	
OG0024728				Cnig_chr_X.g26459	
OG0024729				Cnig_chr_X.g26460.2	
OG0024730				Cnig_chr_X.g26485.2	
OG0024731				Cnig_chr_X.g26486	
OG0024732				Cnig_chr_X.g26492	
OG0024733				Cnig_chr_X.g26496.1	
OG0024734				Cnig_chr_X.g26498	
OG0024735				Cnig_chr_X.g26503	
OG0024736				Cnig_chr_X.g26517	
OG0024737				Cnig_chr_X.g26519.3	
OG0024738				Cnig_chr_X.g26520.1	
OG0024739				Cnig_chr_X.g26522.2	
OG0024740				Cnig_chr_X.g26525	
OG0024741				Cnig_chr_X.g26526	
OG0024742				Cnig_chr_X.g26528	
OG0024743				Cnig_chr_X.g26531	
OG0024744				Cnig_chr_X.g26534	
OG0024745				Cnig_chr_X.g26535	
OG0024746				Cnig_chr_X.g26541.2	
OG0024747				Cnig_chr_X.g26542	
OG0024748				Cnig_chr_X.g26552	
OG0024749				Cnig_chr_X.g26553.2	
OG0024750				Cnig_chr_X.g26585	
OG0024751				Cnig_chr_X.g26586	
OG0024752				Cnig_chr_X.g26588.1	
OG0024753				Cnig_chr_X.g26635	
OG0024754				Cnig_chr_X.g26685.1	
OG0024755				Cnig_chr_X.g26701	
OG0024756				Cnig_chr_X.g26709.1	
OG0024757				nigoni.pc_2016.07.11_007.g26770.1	
OG0024758				nigoni.pc_2016.07.11_007.g26779	
OG0024759				nigoni.pc_2016.07.11_007.g26839	
OG0024760				nigoni.pc_2016.07.11_007.g26840	
OG0024761				nigoni.pc_2016.07.11_007.g26863.1	
OG0024762				nigoni.pc_2016.07.11_007.g26864.1	
OG0024763				nigoni.pc_2016.07.11_007.g26880	
OG0024764				nigoni.pc_2016.07.11_007.g26886.1	
OG0024765				nigoni.pc_2016.07.11_007.g26887	
OG0024766				nigoni.pc_2016.07.11_007.g27006	
OG0024767				nigoni.pc_2016.07.11_007.g27057	
OG0024768				nigoni.pc_2016.07.11_007.g27063	
OG0024769				nigoni.pc_2016.07.11_007.g27078	
OG0024770				nigoni.pc_2016.07.11_007.g27083	
OG0024771				nigoni.pc_2016.07.11_007.g27089.1	
OG0024772				nigoni.pc_2016.07.11_007.g27091	
OG0024773				nigoni.pc_2016.07.11_007.g27092	
OG0024774				nigoni.pc_2016.07.11_007.g27093	
OG0024775				nigoni.pc_2016.07.11_007.g27110	
OG0024776				nigoni.pc_2016.07.11_007.g27123	
OG0024777				nigoni.pc_2016.07.11_007.g27127	
OG0024778				nigoni.pc_2016.07.11_007.g27139	
OG0024779				nigoni.pc_2016.07.11_008.g27150	
OG0024780				nigoni.pc_2016.07.11_008.g27164	
OG0024781				nigoni.pc_2016.07.11_008.g27196	
OG0024782				nigoni.pc_2016.07.11_008.g27216	
OG0024783				nigoni.pc_2016.07.11_008.g27219	
OG0024784				nigoni.pc_2016.07.11_008.g27243.1	
OG0024785				nigoni.pc_2016.07.11_008.g27247.2	
OG0024786				nigoni.pc_2016.07.11_008.g27248	
OG0024787				nigoni.pc_2016.07.11_008.g27251.1	
OG0024788				nigoni.pc_2016.07.11_008.g27281	
OG0024789				nigoni.pc_2016.07.11_009.g27303	
OG0024790				nigoni.pc_2016.07.11_009.g27304	
OG0024791				nigoni.pc_2016.07.11_009.g27307.1	
OG0024792				nigoni.pc_2016.07.11_009.g27315	
OG0024793				nigoni.pc_2016.07.11_009.g27317	
OG0024794				nigoni.pc_2016.07.11_009.g27318	
OG0024795				nigoni.pc_2016.07.11_009.g27320	
OG0024796				nigoni.pc_2016.07.11_009.g27324	
OG0024797				nigoni.pc_2016.07.11_009.g27325.1	
OG0024798				nigoni.pc_2016.07.11_009.g27357	
OG0024799				nigoni.pc_2016.07.11_009.g27362	
OG0024800				nigoni.pc_2016.07.11_009.g27386	
OG0024801				nigoni.pc_2016.07.11_010.g27404	
OG0024802				nigoni.pc_2016.07.11_010.g27406	
OG0024803				nigoni.pc_2016.07.11_010.g27433	
OG0024804				nigoni.pc_2016.07.11_010.g27438.1	
OG0024805				nigoni.pc_2016.07.11_010.g27458	
OG0024806				nigoni.pc_2016.07.11_010.g27459	
OG0024807				nigoni.pc_2016.07.11_010.g27461.1	
OG0024808				nigoni.pc_2016.07.11_010.g27507	
OG0024809				nigoni.pc_2016.07.11_010.g27511	
OG0024810				nigoni.pc_2016.07.11_011.g27525	
OG0024811				nigoni.pc_2016.07.11_011.g27536.1	
OG0024812				nigoni.pc_2016.07.11_011.g27540	
OG0024813				nigoni.pc_2016.07.11_011.g27545	
OG0024814				nigoni.pc_2016.07.11_011.g27548	
OG0024815				nigoni.pc_2016.07.11_011.g27554	
OG0024816				nigoni.pc_2016.07.11_011.g27560	
OG0024817				nigoni.pc_2016.07.11_011.g27571	
OG0024818				nigoni.pc_2016.07.11_012.g27641.1	
OG0024819				nigoni.pc_2016.07.11_012.g27644	
OG0024820				nigoni.pc_2016.07.11_012.g27658	
OG0024821				nigoni.pc_2016.07.11_012.g27659	
OG0024822				nigoni.pc_2016.07.11_012.g27665	
OG0024823				nigoni.pc_2016.07.11_012.g27672	
OG0024824				nigoni.pc_2016.07.11_012.g27674	
OG0024825				nigoni.pc_2016.07.11_012.g27680	
OG0024826				nigoni.pc_2016.07.11_012.g27682.1	
OG0024827				nigoni.pc_2016.07.11_012.g27694	
OG0024828				nigoni.pc_2016.07.11_012.g27698.1	
OG0024829				nigoni.pc_2016.07.11_012.g27703	
OG0024830				nigoni.pc_2016.07.11_012.g27704.1	
