Sp34_40007700.t1	IPR017437	ATP-NAD kinase, PpnK-type, C-terminal
Sp34_40007700.t1	IPR017438	Inorganic polyphosphate/ATP-NAD kinase, N-terminal
Sp34_40007800.t1	IPR004875	DDE superfamily endonuclease domain
Sp34_40007900.t1	IPR000169	Cysteine peptidase, cysteine active site
Sp34_40007900.t1	IPR001300	Peptidase C2, calpain, catalytic domain
Sp34_40007900.t1	IPR022682	Peptidase C2, calpain, large subunit, domain III
Sp34_40007900.t1	IPR022683	Peptidase C2, calpain, domain III
Sp34_40007900.t1	IPR022684	Peptidase C2, calpain family
Sp34_40007900.t1	IPR033883	Calpain subdomain III
Sp34_40007900.t1	IPR036213	Calpain large subunit, domain III superfamily
Sp34_40007900.t1	IPR038765	Papain-like cysteine peptidase superfamily
Sp34_40008200.t1	IPR033113	Phospholipase A2, histidine active site
Sp34_40008200.t1	IPR036444	Phospholipase A2 domain superfamily
Sp34_40008300.t1	IPR001965	Zinc finger, PHD-type
Sp34_40008300.t1	IPR011011	Zinc finger, FYVE/PHD-type
Sp34_40008300.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_40008300.t1	IPR019786	Zinc finger, PHD-type, conserved site
Sp34_40008300.t1	IPR019787	Zinc finger, PHD-finger
Sp34_40008300.t1	IPR028941	WHIM2 domain
Sp34_40008400.t1	IPR000629	ATP-dependent RNA helicase DEAD-box, conserved site
Sp34_40008400.t1	IPR001650	Helicase, C-terminal
Sp34_40008400.t1	IPR011545	DEAD/DEAH box helicase domain
Sp34_40008400.t1	IPR014001	Helicase superfamily 1/2, ATP-binding domain
Sp34_40008400.t1	IPR014014	RNA helicase, DEAD-box type, Q motif
Sp34_40008400.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_40008600.t1	IPR024224	DENND6
Sp34_40008600.t1	IPR037516	Tripartite DENN domain
Sp34_40008800.t1	IPR000536	Nuclear hormone receptor, ligand-binding domain
Sp34_40008800.t1	IPR001628	Zinc finger, nuclear hormone receptor-type
Sp34_40008800.t1	IPR013088	Zinc finger, NHR/GATA-type
Sp34_40008800.t1	IPR035500	Nuclear hormone receptor-like domain superfamily
Sp34_40009000.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_40009000.t1	IPR008160	Collagen triple helix repeat
Sp34_40009100.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_40009100.t1	IPR008160	Collagen triple helix repeat
Sp34_40009200.t1	IPR008139	Saposin B type domain
Sp34_40009200.t1	IPR011001	Saposin-like
Sp34_40009400.t1	IPR001589	Actinin-type actin-binding domain, conserved site
Sp34_40009400.t1	IPR001715	Calponin homology domain
Sp34_40009400.t1	IPR011992	EF-hand domain pair
Sp34_40009400.t1	IPR036872	CH domain superfamily
Sp34_40009400.t1	IPR039959	Fimbrin/Plastin
Sp34_40009500.t1	IPR008657	Jumping translocation breakpoint
Sp34_40009700.t1	IPR001222	Zinc finger, TFIIS-type
Sp34_40009700.t1	IPR001529	DNA-directed RNA polymerase, M/15kDa subunit
Sp34_40009700.t1	IPR012164	DNA-directed RNA polymerase subunit/transcription factor S
Sp34_40009700.t1	IPR034014	Pol III subunit C11, C-terminal zinc ribbon
Sp34_40009800.t1	IPR029393	Tumour suppressor candidate 2
Sp34_40009900.t1	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain
Sp34_40009900.t1	IPR003593	AAA+ ATPase domain
Sp34_40009900.t1	IPR007222	Signal recognition particle receptor, alpha subunit, N-terminal
Sp34_40009900.t1	IPR011012	Longin-like domain superfamily
Sp34_40009900.t1	IPR013822	Signal recognition particle SRP54, helical bundle
Sp34_40009900.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_40009900.t1	IPR036225	SRP/SRP receptor, N-terminal
Sp34_40009900.t1	IPR042101	Signal recognition particle SRP54, N-terminal domain superfamily
Sp34_40010100.t1	IPR013921	Mediator complex, subunit Med20
Sp34_40010200.t1	IPR002129	Pyridoxal phosphate-dependent decarboxylase
Sp34_40010200.t1	IPR015421	Pyridoxal phosphate-dependent transferase, major domain
Sp34_40010200.t1	IPR015422	Pyridoxal phosphate-dependent transferase, small domain
Sp34_40010200.t1	IPR015424	Pyridoxal phosphate-dependent transferase
Sp34_40010500.t1	IPR005635	Inner centromere protein, ARK-binding domain
Sp34_40010800.t1	IPR000463	Cytosolic fatty-acid binding
Sp34_40010800.t1	IPR000566	Lipocalin/cytosolic fatty-acid binding domain
Sp34_40010800.t1	IPR012674	Calycin
Sp34_40010800.t1	IPR031259	Intracellular lipid binding protein
Sp34_40011200.t1	IPR036397	Ribonuclease H superfamily
Sp34_40011300.t1	IPR009057	Homeobox-like domain superfamily
Sp34_40011300.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_40011700.t1	IPR000223	Peptidase S26A, signal peptidase I
Sp34_40011700.t1	IPR019533	Peptidase S26
Sp34_40011700.t1	IPR019756	Peptidase S26A, signal peptidase I, serine active site
Sp34_40011700.t1	IPR036286	LexA/Signal peptidase-like superfamily
Sp34_40011700.t1	IPR037730	Mitochondrial inner membrane protease subunit 2
Sp34_40011800.t1	IPR007518	MINDY deubiquitinase
Sp34_40011800.t1	IPR033979	MINDY deubiquitinase domain
Sp34_40011900.t1	IPR007135	Ubiquitin-like-conjugating enzyme Atg3/Atg10
Sp34_40011900.t1	IPR046962	Autophagy-related protein 3
Sp34_40012000.t1	IPR000504	RNA recognition motif domain
Sp34_40012000.t1	IPR006509	Splicing factor, RBM39-like
Sp34_40012000.t1	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily
Sp34_40012000.t1	IPR029123	Splicing factor RBM39, linker
Sp34_40012000.t1	IPR035979	RNA-binding domain superfamily
Sp34_40012100.t1	IPR016024	Armadillo-type fold
Sp34_40012100.t1	IPR018556	SPIN90/Ldb17, leucine-rich domain
Sp34_40012100.t1	IPR030125	SPIN90/Ldb17
Sp34_40012200.t1	IPR000571	Zinc finger, CCCH-type
Sp34_40012200.t1	IPR001841	Zinc finger, RING-type
Sp34_40012200.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_40012200.t1	IPR017907	Zinc finger, RING-type, conserved site
Sp34_40012200.t1	IPR036855	Zinc finger, CCCH-type superfamily
Sp34_40012200.t1	IPR041686	Zinc-finger CCCH domain
Sp34_40012200.t1	IPR045072	MKRN-like
Sp34_40012300.t1	IPR000571	Zinc finger, CCCH-type
Sp34_40012300.t1	IPR001841	Zinc finger, RING-type
Sp34_40012300.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_40012300.t1	IPR017907	Zinc finger, RING-type, conserved site
Sp34_40012300.t1	IPR036855	Zinc finger, CCCH-type superfamily
Sp34_40012300.t1	IPR045072	MKRN-like
Sp34_40012410.t1	IPR000571	Zinc finger, CCCH-type
Sp34_40012410.t1	IPR001841	Zinc finger, RING-type
Sp34_40012410.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_40012410.t1	IPR017907	Zinc finger, RING-type, conserved site
Sp34_40012410.t1	IPR036855	Zinc finger, CCCH-type superfamily
Sp34_40012410.t1	IPR045072	MKRN-like
Sp34_40012420.t1	IPR020556	Amidase, conserved site
Sp34_40012420.t1	IPR023631	Amidase signature domain
Sp34_40012420.t1	IPR036928	Amidase signature (AS) superfamily
Sp34_40012500.t1	IPR002110	Ankyrin repeat
Sp34_40012500.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_40012800.t1	IPR001627	Sema domain
Sp34_40012800.t1	IPR002165	Plexin repeat
Sp34_40012800.t1	IPR002909	IPT domain
Sp34_40012800.t1	IPR008936	Rho GTPase activation protein
Sp34_40012800.t1	IPR013548	Plexin, cytoplasmic RasGAP domain
Sp34_40012800.t1	IPR013783	Immunoglobulin-like fold
Sp34_40012800.t1	IPR014756	Immunoglobulin E-set
Sp34_40012800.t1	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
Sp34_40012800.t1	IPR016201	PSI domain
Sp34_40012800.t1	IPR031148	Plexin family
Sp34_40012800.t1	IPR036352	Sema domain superfamily
Sp34_40012800.t1	IPR041019	Plexin, TIG domain 1
Sp34_40012800.t1	IPR041362	Plexin, TIG domain 2
Sp34_40012800.t1	IPR046800	Plexin, cytoplasmic RhoGTPase-binding domain
Sp34_40012900.t1	IPR002223	Pancreatic trypsin inhibitor Kunitz domain
Sp34_40012900.t1	IPR006149	EB domain
Sp34_40012900.t1	IPR006150	Cysteine-rich repeat
Sp34_40012900.t1	IPR020901	Proteinase inhibitor I2, Kunitz, conserved site
Sp34_40012900.t1	IPR028150	Lustrin, cysteine-rich repeated
Sp34_40012900.t1	IPR036880	Pancreatic trypsin inhibitor Kunitz domain superfamily
Sp34_40013010.t1	IPR001650	Helicase, C-terminal
Sp34_40013010.t1	IPR001870	B30.2/SPRY domain
Sp34_40013010.t1	IPR003877	SPRY domain
Sp34_40013010.t1	IPR011545	DEAD/DEAH box helicase domain
Sp34_40013010.t1	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily
Sp34_40013010.t1	IPR014001	Helicase superfamily 1/2, ATP-binding domain
Sp34_40013010.t1	IPR014014	RNA helicase, DEAD-box type, Q motif
Sp34_40013010.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_40013010.t1	IPR043136	B30.2/SPRY domain superfamily
Sp34_40013020.t1	IPR000719	Protein kinase domain
Sp34_40013020.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_40013020.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_40013020.t1	IPR017441	Protein kinase, ATP binding site
Sp34_40013020.t1	IPR027442	MAP kinase activated protein kinase, C-terminal
Sp34_40013100.t1	IPR036397	Ribonuclease H superfamily
Sp34_40013100.t1	IPR038717	Tc1-like transposase, DDE domain
Sp34_40013210.t1	IPR006201	Neurotransmitter-gated ion-channel
Sp34_40013210.t1	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
Sp34_40013210.t1	IPR018000	Neurotransmitter-gated ion-channel, conserved site
Sp34_40013210.t1	IPR036719	Neurotransmitter-gated ion-channel transmembrane domain superfamily
Sp34_40013210.t1	IPR036734	Neurotransmitter-gated ion-channel ligand-binding domain superfamily
Sp34_40013210.t1	IPR038050	Neuronal acetylcholine receptor
Sp34_40013510.t1	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
Sp34_40013510.t1	IPR036734	Neurotransmitter-gated ion-channel ligand-binding domain superfamily
Sp34_40013600.t1	IPR001436	Alpha crystallin/Small heat shock protein, animal type
Sp34_40013600.t1	IPR002068	Alpha crystallin/Hsp20 domain
Sp34_40013600.t1	IPR008978	HSP20-like chaperone
Sp34_40013710.t1	IPR006578	MADF domain
Sp34_40013720.t1	IPR003689	Zinc/iron permease
Sp34_40013730.t1	IPR003689	Zinc/iron permease
Sp34_40013800.t1	IPR003689	Zinc/iron permease
Sp34_40013910.t1	IPR006677	tRNA intron endonuclease, catalytic domain-like
Sp34_40013910.t1	IPR011856	tRNA endonuclease-like domain superfamily
Sp34_40013910.t1	IPR036167	tRNA intron endonuclease, catalytic domain-like superfamily
Sp34_40013920.t1	IPR001623	DnaJ domain
Sp34_40013920.t1	IPR004640	Co-chaperone Hsc20
Sp34_40013920.t1	IPR009073	Co-chaperone HscB, C-terminal oligomerisation domain
Sp34_40013920.t1	IPR036386	HscB, C-terminal domain superfamily
Sp34_40013920.t1	IPR036869	Chaperone J-domain superfamily
Sp34_40013930.t1	IPR000504	RNA recognition motif domain
Sp34_40013930.t1	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily
Sp34_40013930.t1	IPR035979	RNA-binding domain superfamily
Sp34_40014000.t1	IPR000504	RNA recognition motif domain
Sp34_40014000.t1	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily
Sp34_40014000.t1	IPR035979	RNA-binding domain superfamily
Sp34_40014200.t1	IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase
Sp34_40014400.t1	IPR004345	TB2/DP1/HVA22-related protein
Sp34_40014510.t1	IPR013930	RNA polymerase II-associated protein 1, N-terminal
Sp34_40014510.t1	IPR039913	RNA polymerase II-associated protein RPAP1/Rba50
Sp34_40014610.t1	IPR000086	NUDIX hydrolase domain
Sp34_40014610.t1	IPR015797	NUDIX hydrolase-like domain superfamily
Sp34_40014610.t1	IPR021757	Large ribosomal subunit protein mL46, N-terminal
Sp34_40014610.t1	IPR040008	Large ribosomal subunit protein mL46
Sp34_40014700.t1	IPR001753	Enoyl-CoA hydratase/isomerase
Sp34_40014700.t1	IPR014748	Enoyl-CoA hydratase, C-terminal
Sp34_40014700.t1	IPR018376	Enoyl-CoA hydratase/isomerase, conserved site
Sp34_40014700.t1	IPR029045	ClpP/crotonase-like domain superfamily
Sp34_40014800.t1	IPR013261	Mitochondrial import inner membrane translocase subunit Tim21
Sp34_40014800.t1	IPR038552	Tim21 IMS domain superfamily
Sp34_40014910.t1	IPR012942	SRR1-like domain
Sp34_40014920.t1	IPR002171	Large ribosomal subunit protein uL2
Sp34_40014920.t1	IPR008991	Translation protein SH3-like domain superfamily
Sp34_40014920.t1	IPR012340	Nucleic acid-binding, OB-fold
Sp34_40014920.t1	IPR014722	Large ribosomal subunit protein uL2, domain 2
Sp34_40014920.t1	IPR022666	Large ribosomal subunit protein uL2, RNA-binding domain
Sp34_40014920.t1	IPR022669	Large ribosomal subunit protein uL2, C-terminal
Sp34_40015010.t1	IPR003582	ShKT domain
Sp34_40015300.t1	IPR001584	Integrase, catalytic core
Sp34_40015300.t1	IPR012337	Ribonuclease H-like superfamily
Sp34_40015300.t1	IPR036397	Ribonuclease H superfamily
Sp34_40015300.t1	IPR041577	Reverse transcriptase/retrotransposon-derived protein, RNase H-like domain
Sp34_40015300.t1	IPR041588	Integrase zinc-binding domain
Sp34_40015300.t1	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
Sp34_40015300.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_40015400.t1	IPR000477	Reverse transcriptase domain
Sp34_40015400.t1	IPR021109	Aspartic peptidase domain superfamily
Sp34_40015400.t1	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
Sp34_40015400.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_40015900.t1	IPR000608	Ubiquitin-conjugating enzyme E2
Sp34_40015900.t1	IPR016135	Ubiquitin-conjugating enzyme/RWD-like
Sp34_40015900.t1	IPR023313	Ubiquitin-conjugating enzyme, active site
Sp34_40016100.t1	IPR009057	Homeobox-like domain superfamily
Sp34_40016100.t1	IPR012336	Thioredoxin-like fold
Sp34_40016100.t1	IPR013766	Thioredoxin domain
Sp34_40016100.t1	IPR029519	Nucleoredoxin-like protein 2
Sp34_40016100.t1	IPR036249	Thioredoxin-like superfamily
Sp34_40016600.t1	IPR000730	Proliferating cell nuclear antigen, PCNA
Sp34_40016600.t1	IPR022648	Proliferating cell nuclear antigen, PCNA, N-terminal
Sp34_40016600.t1	IPR022649	Proliferating cell nuclear antigen, PCNA, C-terminal
Sp34_40016600.t1	IPR022659	Proliferating cell nuclear antigen, PCNA, conserved site
Sp34_40016600.t1	IPR046938	DNA clamp superfamily
Sp34_40016700.t1	IPR007852	Cdc73/Parafibromin
Sp34_40016700.t1	IPR031336	Cell division control protein 73, C-terminal
Sp34_40016700.t1	IPR032041	Paf1 complex subunit Cdc73, N-terminal domain
Sp34_40016700.t1	IPR038103	Cell division control protein 73, C-terminal domain superfamily
Sp34_40017010.t1	IPR000152	EGF-type aspartate/asparagine hydroxylation site
Sp34_40017010.t1	IPR000421	Coagulation factor 5/8 C-terminal domain
Sp34_40017010.t1	IPR000436	Sushi/SCR/CCP domain
Sp34_40017010.t1	IPR000742	EGF-like domain
Sp34_40017010.t1	IPR000859	CUB domain
Sp34_40017010.t1	IPR001304	C-type lectin-like
Sp34_40017010.t1	IPR001881	EGF-like calcium-binding domain
Sp34_40017010.t1	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat
Sp34_40017010.t1	IPR003410	HYR domain
Sp34_40017010.t1	IPR008979	Galactose-binding-like domain superfamily
Sp34_40017010.t1	IPR009030	Growth factor receptor cysteine-rich domain superfamily
Sp34_40017010.t1	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like
Sp34_40017010.t1	IPR013032	EGF-like, conserved site
Sp34_40017010.t1	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily
Sp34_40017010.t1	IPR016186	C-type lectin-like/link domain superfamily
Sp34_40017010.t1	IPR016187	C-type lectin fold
Sp34_40017010.t1	IPR018097	EGF-like calcium-binding, conserved site
Sp34_40017010.t1	IPR023415	Low-density lipoprotein (LDL) receptor class A, conserved site
Sp34_40017010.t1	IPR035914	Spermadhesin, CUB domain superfamily
Sp34_40017010.t1	IPR035976	Sushi/SCR/CCP superfamily
Sp34_40017010.t1	IPR036055	LDL receptor-like superfamily
Sp34_40017300.t1	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
Sp34_40017300.t1	IPR036638	Helix-loop-helix DNA-binding domain superfamily
Sp34_40017610.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_40017610.t1	IPR008160	Collagen triple helix repeat
Sp34_40017700.t1	IPR001584	Integrase, catalytic core
Sp34_40017700.t1	IPR012337	Ribonuclease H-like superfamily
Sp34_40017700.t1	IPR036397	Ribonuclease H superfamily
Sp34_40017800.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_40017800.t1	IPR008160	Collagen triple helix repeat
Sp34_40018000.t1	IPR000845	Nucleoside phosphorylase domain
Sp34_40018000.t1	IPR011268	Purine nucleoside phosphorylase
Sp34_40018000.t1	IPR011270	Purine nucleoside phosphorylase I, inosine/guanosine-specific
Sp34_40018000.t1	IPR035994	Nucleoside phosphorylase superfamily
Sp34_40018100.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_40018100.t1	IPR008160	Collagen triple helix repeat
Sp34_40018200.t1	IPR006150	Cysteine-rich repeat
Sp34_40018310.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_40018310.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_40018500.t1	IPR000615	Bestrophin
Sp34_40018500.t1	IPR021134	Bestrophin-like
Sp34_40018700.t1	IPR002223	Pancreatic trypsin inhibitor Kunitz domain
Sp34_40018700.t1	IPR006150	Cysteine-rich repeat
Sp34_40018700.t1	IPR020901	Proteinase inhibitor I2, Kunitz, conserved site
Sp34_40018700.t1	IPR028150	Lustrin, cysteine-rich repeated
Sp34_40018700.t1	IPR036880	Pancreatic trypsin inhibitor Kunitz domain superfamily
Sp34_40018910.t1	IPR000845	Nucleoside phosphorylase domain
Sp34_40018910.t1	IPR011268	Purine nucleoside phosphorylase
Sp34_40018910.t1	IPR011270	Purine nucleoside phosphorylase I, inosine/guanosine-specific
Sp34_40018910.t1	IPR035994	Nucleoside phosphorylase superfamily
Sp34_40019000.t1	IPR001888	Transposase, type 1
Sp34_40019000.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_40019000.t1	IPR036397	Ribonuclease H superfamily
Sp34_40019000.t1	IPR041426	Mos1 transposase, HTH domain
Sp34_40019100.t1	IPR036397	Ribonuclease H superfamily
Sp34_40019100.t1	IPR038717	Tc1-like transposase, DDE domain
Sp34_40019200.t1	IPR004316	Sugar transporter SWEET repeat
Sp34_40019200.t1	IPR047664	Sugar transporter SWEET
Sp34_40019300.t1	IPR001900	Ribonuclease II/R
Sp34_40019300.t1	IPR002716	PIN domain
Sp34_40019300.t1	IPR012340	Nucleic acid-binding, OB-fold
Sp34_40019300.t1	IPR022966	Ribonuclease II/R, conserved site
Sp34_40019300.t1	IPR033770	Exosome complex exonuclease RRP44, S1 domain
Sp34_40019300.t1	IPR033771	Rrp44-like cold shock domain
Sp34_40019300.t1	IPR041505	Dis3-like cold-shock domain 2
Sp34_40019400.t1	IPR001523	Paired domain
Sp34_40019400.t1	IPR009057	Homeobox-like domain superfamily
Sp34_40019400.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_40019400.t1	IPR043565	PAX family
Sp34_40019510.t1	IPR001173	Glycosyltransferase 2-like
Sp34_40019510.t1	IPR029044	Nucleotide-diphospho-sugar transferases
Sp34_40019510.t1	IPR039528	DPM1-like
Sp34_40019520.t1	IPR018615	Large ribosomal subunit protein mL55
Sp34_40019520.t1	IPR044884	Large ribosomal subunit protein mL55 superfamily
Sp34_40019600.t1	IPR000719	Protein kinase domain
Sp34_40019600.t1	IPR000980	SH2 domain
Sp34_40019600.t1	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
Sp34_40019600.t1	IPR008266	Tyrosine-protein kinase, active site
Sp34_40019600.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_40019600.t1	IPR017441	Protein kinase, ATP binding site
Sp34_40019600.t1	IPR020635	Tyrosine-protein kinase, catalytic domain
Sp34_40019600.t1	IPR035849	Fes/Fps/Fer, SH2 domain
Sp34_40019600.t1	IPR036860	SH2 domain superfamily
Sp34_40019800.t1	IPR005225	Small GTP-binding protein domain
Sp34_40019800.t1	IPR006073	GTP binding domain
Sp34_40019800.t1	IPR010674	Nucleolar GTP-binding protein 1, Rossman-fold domain
Sp34_40019800.t1	IPR012973	NOG, C-terminal
Sp34_40019800.t1	IPR024926	Nucleolar GTP-binding protein 1
Sp34_40019800.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_40019800.t1	IPR031167	OBG-type guanine nucleotide-binding (G) domain
Sp34_40019800.t1	IPR041623	NOG1, N-terminal helical domain
Sp34_40019900.t1	IPR007823	Ribosomal RNA processing protein 8
Sp34_40019900.t1	IPR023576	UbiE/COQ5 methyltransferase, conserved site
Sp34_40019900.t1	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily
Sp34_40019900.t1	IPR042036	Ribosomal RNA-processing protein 8, N-terminal domain
Sp34_40020000.t1	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
Sp34_40020000.t1	IPR001408	G-protein alpha subunit, group I
Sp34_40020000.t1	IPR011025	G protein alpha subunit, helical insertion
Sp34_40020000.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
